15:28:46.926 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/exportPatrol_Log]}" onto public void com.sl.ylyy.manager.controller.PatrolController.export(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
15:28:46.927 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/url]}" onto public com.sl.ylyy.common.utils.Result com.sl.ylyy.manager.controller.QiniuController.url(java.util.Map<java.lang.String, java.lang.String>)
15:28:46.927 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/ovelec_gt_UpToken]}" onto public java.lang.Object com.sl.ylyy.manager.controller.QiniuController.getUpToken2(java.util.Map<java.lang.String, java.lang.String>)
15:28:46.928 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/getBucket]}" onto public java.lang.Object com.sl.ylyy.manager.controller.QiniuController.getQiNiuBucket(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.928 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/getCoverUpToken]}" onto public java.lang.Object com.sl.ylyy.manager.controller.QiniuController.getCoverUpToken(java.util.Map<java.lang.String, java.lang.String>)
15:28:46.928 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/getUpToken]}" onto public java.lang.Object com.sl.ylyy.manager.controller.QiniuController.getUpToken(java.util.Map<java.lang.String, java.lang.String>)
15:28:46.928 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/qiniu/singleUpload]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.manager.controller.QiniuController.singleUpload(java.util.Map<java.lang.String, java.lang.String>,org.springframework.web.multipart.MultipartFile)
15:28:46.929 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/session/checkUser]}" onto public java.lang.String com.sl.ylyy.manager.controller.SessionController.checkUser(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
15:28:46.929 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/session/quit]}" onto public java.lang.String com.sl.ylyy.manager.controller.SessionController.quit(javax.servlet.http.HttpSession)
15:28:46.931 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllGroup]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getAllGroup(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model,int)
15:28:46.932 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllDepartment]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getAllDepartment(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model,int)
15:28:46.932 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddCompany]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.goAddCompany(org.springframework.ui.Model)
15:28:46.932 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddDepartment]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.goAddDepartment(org.springframework.ui.Model)
15:28:46.932 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getCompanyById]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getCompanyById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.933 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllCompany]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getAllCompany(org.springframework.ui.Model,int,java.lang.String)
15:28:46.933 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteRoleById]}" onto public int com.sl.ylyy.manager.controller.SystemController.deleteRoleById(java.lang.Integer)
15:28:46.933 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddGroup]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.goAddGroup(org.springframework.ui.Model,javax.servlet.http.HttpSession)
15:28:46.933 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllRole]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getAllRole(java.lang.String,org.springframework.ui.Model,int)
15:28:46.935 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getRoleById]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getRoleById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.935 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getGroupById]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getGroupById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteGroupById]}" onto public int com.sl.ylyy.manager.controller.SystemController.deleteGroupById(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddRole]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.goAddRole(org.springframework.ui.Model)
15:28:46.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getDepartmentById]}" onto public java.lang.String com.sl.ylyy.manager.controller.SystemController.getDepartmentById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertOrUpdateGroup],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public int com.sl.ylyy.manager.controller.SystemController.insertOrUpdateGroup(java.lang.String,javax.servlet.http.HttpSession)
15:28:46.936 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertOrUpdateCompany]}" onto public int com.sl.ylyy.manager.controller.SystemController.insertOrUpdateCompany(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpSession)
15:28:46.937 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertOrUpdateDepartment]}" onto public int com.sl.ylyy.manager.controller.SystemController.insertOrUpdateDepartment(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpSession)
15:28:46.937 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteDepartmentById]}" onto public int com.sl.ylyy.manager.controller.SystemController.deleteDepartmentById(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.937 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/malfunction_TypeByMap]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> com.sl.ylyy.manager.controller.SystemController.malfunction_TypeByMap(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.937 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteCompanyById]}" onto public int com.sl.ylyy.manager.controller.SystemController.deleteCompanyById(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.937 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertOrUpdateRole]}" onto public int com.sl.ylyy.manager.controller.SystemController.insertOrUpdateRole(com.sl.ylyy.manager.entity.RoleInfo)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddTip]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.goAddTip(org.springframework.ui.Model)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/downQrCode]}" onto public void com.sl.ylyy.manager.controller.TipController.downQrCode(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getTipById]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.getTipById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertTip],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public int com.sl.ylyy.manager.controller.TipController.insertTip(java.lang.String,javax.servlet.http.HttpSession)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/updateTip],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public int com.sl.ylyy.manager.controller.TipController.updateTip(java.lang.String,javax.servlet.http.HttpSession)
15:28:46.945 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllTip]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.getAllTip(org.springframework.ui.Model,int,java.lang.String)
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteTipById]}" onto public int com.sl.ylyy.manager.controller.TipController.deleteTipById(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goQrCode]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.goQrCode()
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteSwitchingroomById]}" onto public int com.sl.ylyy.manager.controller.TipController.deleteSwitchingroomById(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddSwitchingroom]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.goAddSwitchingroom(java.lang.String,org.springframework.ui.Model)
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllSwitchingroom]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.getAllSwitchingroom(org.springframework.ui.Model,int,java.lang.String)
15:28:46.946 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getSwitchingroomById]}" onto public java.lang.String com.sl.ylyy.manager.controller.TipController.getSwitchingroomById(java.lang.Integer,org.springframework.ui.Model)
15:28:46.947 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/downQrCodeSwitchingroom]}" onto public void com.sl.ylyy.manager.controller.TipController.downQrCodeSwitchingroom(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
15:28:46.947 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getUploadConfig]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.manager.controller.UploadConfigController.getUploadConfig()
15:28:46.948 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/uploadConfPage]}" onto public java.lang.String com.sl.ylyy.manager.controller.UploadConfigController.goUploadConfigPage(org.springframework.ui.Model)
15:28:46.948 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/updateUploadConfig]}" onto public int com.sl.ylyy.manager.controller.UploadConfigController.updateUploadConfig(java.lang.Integer)
15:28:46.952 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkDelete]}" onto public int com.sl.ylyy.manager.controller.UserController.checkDelete(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/applogin]}" onto public java.lang.Object com.sl.ylyy.manager.controller.UserController.applogin(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goUpdateUser]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.goUpdateUser(java.lang.Integer,org.springframework.ui.Model) throws java.io.UnsupportedEncodingException
15:28:46.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddUser]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.goAddUser(org.springframework.ui.Model)
15:28:46.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkJob_number]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.checkJob_number(java.lang.String)
15:28:46.953 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkLogin_name]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.checkLogin_name(java.lang.String)
15:28:46.954 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkCellphone]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.checkCellphone(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.954 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteUser]}" onto public int com.sl.ylyy.manager.controller.UserController.deleteUser(java.lang.Integer,javax.servlet.http.HttpSession)
15:28:46.954 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goUpdateUserinfo]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.goUpdateUserinfo(int,org.springframework.ui.Model)
15:28:46.954 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/updateUserinfo]}" onto public int com.sl.ylyy.manager.controller.UserController.updateUserinfo(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpSession) throws java.lang.Exception
15:28:46.955 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/recordRongGroup]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.UserController.recordRongGroup(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.956 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkNoticeAuth]}" onto public com.sl.ylyy.common.utils.Result com.sl.ylyy.manager.controller.UserController.checkNoticeAuth(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.956 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllUser]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.getAllUser(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.956 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/testGaoXin]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.testGaoXin()
15:28:46.959 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/showMySelf]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.showMySelf(int,org.springframework.ui.Model)
15:28:46.959 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/recordRongUserGroupData]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.UserController.recordRongUserGroupData(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.960 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/groupByDepartment]}" onto public java.lang.Object com.sl.ylyy.manager.controller.UserController.groupByDepartment(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.960 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/departmentByCompany]}" onto public java.lang.Object com.sl.ylyy.manager.controller.UserController.departmentByCompany(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.960 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertOrUpdateUser]}" onto public int com.sl.ylyy.manager.controller.UserController.insertOrUpdateUser(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpSession) throws java.lang.Exception
15:28:46.960 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/showOperation_log]}" onto public java.lang.String com.sl.ylyy.manager.controller.UserController.showOperation_log(java.lang.String,org.springframework.ui.Model,int,javax.servlet.http.HttpSession)
15:28:46.960 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/recordRongUserToken]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.UserController.recordRongUserToken(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.969 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/deleteVersionById]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.deleteVersionById(java.lang.Integer)
15:28:46.970 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getActiveVersion]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.getActiveVersion(org.springframework.ui.Model)
15:28:46.970 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/updateVersion]}" onto public java.lang.Object com.sl.ylyy.manager.controller.VersionController.updateVersion(com.sl.ylyy.manager.entity.VersionInfo)
15:28:46.970 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goAddVersion]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.goAddVersion(org.springframework.ui.Model)
15:28:46.970 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertQrCode]}" onto public java.lang.Object com.sl.ylyy.manager.controller.VersionController.insertQrCode(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/goUpdateVersion]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.goUpdateVersion(java.lang.Integer,org.springframework.ui.Model)
15:28:46.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getActiveQrCode]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.getActiveQrcode(org.springframework.ui.Model)
15:28:46.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getQrCodeUrl]}" onto public java.lang.Object com.sl.ylyy.manager.controller.VersionController.getQrCodeUrl(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/insertVersion]}" onto public java.lang.Object com.sl.ylyy.manager.controller.VersionController.insertVersion(com.sl.ylyy.manager.entity.VersionInfo,javax.servlet.http.HttpSession) throws java.io.IOException
15:28:46.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/getAllVersion]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.getAllVersion(org.springframework.ui.Model,int,java.lang.String)
15:28:46.972 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gtgx/checkVersionid]}" onto public java.lang.String com.sl.ylyy.manager.controller.VersionController.checkVersionId(java.util.Map<java.lang.String, java.lang.Object>)
15:28:46.976 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_project_list]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.project_list(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model,javax.servlet.http.HttpSession)
15:28:46.977 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/add_project],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.sl.ylyy.manager.controller.WebManageController.add_project(java.lang.String)
15:28:46.977 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_add_update_settment],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.sl.ylyy.manager.controller.WebManageController.web_add_update_settment(java.lang.String,javax.servlet.http.HttpSession)
15:28:46.978 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_show_settlement_list]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_show_settlement_list(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.978 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_update_check]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_update_check(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.978 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_check_data_ById]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_check_data_ById(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.978 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_supplement_before]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_supplement_before(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.978 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_project_settlement_list]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_project_settlement_list(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/export_project_Log]}" onto public void com.sl.ylyy.manager.controller.WebManageController.export_project_Log(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_update_settlement_list]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_update_settlement_list(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_before_data_ById]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_before_data_ById(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_settlement_data_ById]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_settlement_data_ById(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_supplement_check]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_supplement_check(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_project_data_ById]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_project_data_ById(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_update_project]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_update_project(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/add_early_project],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.sl.ylyy.manager.controller.WebManageController.add_early_project(java.lang.String)
15:28:46.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/goSupplementEarlyProject]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_supplement_project(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/goAddEarlyProject]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.goAddEarlyProject(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_start_data_ById]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_start_data_ById(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.981 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_update_before]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_update_before(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.981 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_project_course_list]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_project_course_list(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model,javax.servlet.http.HttpSession)
15:28:46.981 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_supplement_course]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_supplement_course(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.982 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_supplement_start]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_supplement_start(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
15:28:46.983 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manage/web_go_update_course]}" onto public java.lang.String com.sl.ylyy.manager.controller.WebManageController.web_go_update_course(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.Model)
